,id,name,rating,reviews,host_name,host_id,address,features,amenities,safety_rules,hourse_rules,img_links,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,checkin,checkout
10,50425621,"A private pension hut on the hillside of Soklisan Solitary House 1, with a campfire and free firewood for apple trees",4.97,77,동현,81358542.0,"Sanoe-myeon, Boeun-gun, North Chungcheong Province, South Korea","4 guests,1 bedroom,1 bed,1 bathroom","Mountain view,Kitchen,Free on-street parking,Central air conditioning,Shared patio or balcony,Hair dryer,Fire pit,쿠잉 115L 레트로 refrigerator,Microwave","󹀁,Airbnb's COVID-19 safety practices apply,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 3:00 pm - 9:00 pm,Check out: 11:00 am,Not suitable for infants (under 2 years),No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/miso/Hosting-50425621/original/f46f5815-a694-4dfc-b78b-e170db40da5e.jpeg?im_w=720 https://a0.muscache.com/im/pictures/67d0575e-0530-4d2d-9e50-2c67b81a5b34.jpg?im_w=720 https://a0.muscache.com/im/pictures/f01aa74b-b1b2-4b36-8929-3fa9c3e5ae44.jpg?im_w=720 https://a0.muscache.com/im/pictures/44626fb0-8b33-40a4-97c2-8bebec7cd88a.jpg?im_w=720 https://a0.muscache.com/im/pictures/940610df-4d1b-4bd4-8b00-26f7f5c8af8e.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-50425621/original/da466dec-dcdd-44d4-9138-0b2fbc950e1d.jpeg?im_w=720,9052, South Korea,1,1,4,0,1,0, 3 00 pm - 9 00 pm, 11 00 am
11,46057058,A Frame Tiny Cozy Glamp: Wanderthirst Dharamshala,4.89,55,Adarsh,280249735.0,"Dharmshala, Himachal Pradesh, India","2 guests,1 bedroom,1 bed,1 bathroom","Garden view,Waterfront,Wifi,Free parking on premises,Pets allowed,Dryer,Private patio or balcony,Private backyard – Fully fenced,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠆,Carbon monoxide alarm not reported Show more,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: 1:00 pm - 11:00 pm,Check out: 11:00 am,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/70519672-449a-4804-86bd-3d5033c45ca4.jpg?im_w=720 https://a0.muscache.com/im/pictures/e426bf22-813f-495a-a5c6-6cc9cde6db54.jpg?im_w=720 https://a0.muscache.com/im/pictures/327450c8-c194-4477-8d7c-41fe3dc836c1.jpg?im_w=720 https://a0.muscache.com/im/pictures/1cfaba06-2f77-4141-a616-3058bf4a7b10.jpg?im_w=720 https://a0.muscache.com/im/pictures/0e7a1778-2418-49dc-88d6-4099bbac0883.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/74d8475d-1e96-4fd1-9553-09f3f38e72be.jpg?im_w=720,5705, India,1,1,2,0,1,0, 1 00 pm - 11 00 pm, 11 00 am
12,50689801,Cabin A Pahimis - private w/ pool & kitchen for 8,4.83,116,Froi,33615391.0,"Amadeo, Calabarzon, Philippines","8 guests,2 bedrooms,7 beds,2 bathrooms","Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool,Air conditioning,Refrigerator,Microwave,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠆,Smoke alarm not reported Show more,󱠃,Pool/hot tub without a gate or lock,Show more,Show more,","Check-in: 2:00 pm - 4:00 pm,Check out: 12:00 pm,Self check-in with building staff,No pets,No parties or events,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/95575f64-6bd9-4e2a-a97c-d974981667e3.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/9dd13321-407d-448d-8f5b-d342ae9e9f39.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/c64fa425-eeef-4c7a-9202-49d95156db3d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/87d3f0ad-fbcc-4c5b-acd8-820bf5235685.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/8f3f3578-b304-4aa4-a04c-b6432ce2f1c6.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/bc56d3c6-7417-4a5e-8b26-97710e19f252.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/e569a914-0d27-4396-a27a-97019134c6c5.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-50689801/original/9dd13321-407d-448d-8f5b-d342ae9e9f39.jpeg?im_w=720,14612, Philippines,2,7,8,0,2,0, 2 00 pm - 4 00 pm, 12 00 pm
13,53708687,Off-Grid Tiny A-Frame House and Campsite,4.87,23,Jaime,30191442.0,"Tanay, Calabarzon, Philippines","15 guests,1 bedroom,2 beds,1 bathroom","Garden view,Lake view,Kitchen,Wifi,Dedicated workspace,Free driveway parking on premises – 3 spaces,Pets allowed,Private patio or balcony,Private backyard – Fully fenced,Luggage drop-off allowed","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Nearby lake, river, other body of water,󱠃,Heights without rails or protection,󱠃,May encounter potentially dangerous animals,󱠃,Climbing or play structure,Show more,Show more,","Check-in: 2:00 pm - 8:00 pm,Check out: 12:00 pm,Self check-in with keypad,Not suitable for infants (under 2 years),No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/09289502-17a3-4ee5-9b10-037633849c7f.jpg?im_w=720 https://a0.muscache.com/im/pictures/9311f6f8-aa58-4502-85a3-f7d1b871324e.jpg?im_w=720 https://a0.muscache.com/im/pictures/e948459f-6321-4561-b892-443fa10ee127.jpg?im_w=720 https://a0.muscache.com/im/pictures/e96b600f-8545-41c6-bf72-c0ff52605468.jpg?im_w=720 https://a0.muscache.com/im/pictures/e921247d-bcef-4e15-a63a-ff544ca8a89a.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/9311f6f8-aa58-4502-85a3-f7d1b871324e.jpg?im_w=720,8929, Philippines,1,2,15,0,1,0, 2 00 pm - 8 00 pm, 12 00 pm
14,48325030,"Kızılkaya bungalow houses, my home",4.71,21,Kemal,390046880.0,"Geyve, Sakarya, Turkey","4 guests,1 bedroom,1 bed,1.5 bathrooms","Mountain view,Garden view,Kitchen,Dedicated workspace,Free parking on premises,Pets allowed,TV,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 7:00 pm,Check out: 12:00 pm,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/3bc98892-5273-410b-b6f6-fd754dcde1f4.jpg?im_w=720 https://a0.muscache.com/im/pictures/a588f5cb-bb8a-4f06-93d2-374894dc303a.jpg?im_w=720 https://a0.muscache.com/im/pictures/d2cd2953-aaff-43d4-894b-cc32db40ed5a.jpg?im_w=720 https://a0.muscache.com/im/pictures/38ae1133-3b86-4e97-be61-a14301465960.jpg?im_w=720 https://a0.muscache.com/im/pictures/078cacbb-f717-48a9-9114-0aed1f71dcf9.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/a4228618-8836-4847-a23b-ee91973160d2.jpg?im_w=720,3763, Turkey,1,1,4,0,1,0, 2 00 pm - 7 00 pm, 12 00 pm
15,620245309297447077,Villa Tuba,5.0,8,VillaTuba,457624068.0,"Muratpaşa, Antalya, Turkey","6 guests,2 bedrooms,4 beds,1 bathroom","Courtyard view,Garden view,Public or shared beach access,Kitchen,Wifi – 49 Mbps,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠃,Pool/hot tub without a gate or lock,󱠃,Nearby lake, river, other body of water,Smoke alarm,Show more,Show more,","Check-in: After 2:00 pm,Check out: 10:00 am,Self check-in with lockbox,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/9d7ec9f0-a609-4e55-b56f-291d96bd28fa.jpg?im_w=720 https://a0.muscache.com/im/pictures/b8140ba0-fec0-44a5-a0af-5b1d5ee7d1d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/680cd314-d3b1-43d5-bd84-d96cf323036f.jpg?im_w=720 https://a0.muscache.com/im/pictures/c972d0f8-0295-42b2-8d7b-d6b5ce221151.jpg?im_w=720 https://a0.muscache.com/im/pictures/585241a3-d39a-4cfe-beb5-079903bd9d2d.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/860873c9-3b6e-4f68-a56d-a44bcc90a96d.jpg?im_w=720 https://a0.muscache.com/im/pictures/a9ab6fd0-b63f-4c29-91e2-1eeeec4dadcb.jpg?im_w=720 https://a0.muscache.com/im/pictures/9d7ec9f0-a609-4e55-b56f-291d96bd28fa.jpg?im_w=720,22758, Turkey,1,4,6,0,2,0, After 2 00 pm, 10 00 am
16,48255254,VADİ BUNGALOV SAPANCA,4.9,52,Kenan,241464990.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,2 beds,1 bathroom","Garden view,Mountain view,Lake access,Kitchen,Wifi,Dedicated workspace,Free residential garage on premises – 3 spaces,Private outdoor pool – available all year, open 24 hours,Pets allowed,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: 2:00 pm - 9:00 pm,Check out: 11:00 am,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/0c7fa11a-e281-408b-81ab-514c8928c5d4.jpg?im_w=720 https://a0.muscache.com/im/pictures/82622483-726a-4ed6-9950-37dce37b4872.jpg?im_w=720 https://a0.muscache.com/im/pictures/23457732-8717-403f-9969-45fafd78bad2.jpg?im_w=720 https://a0.muscache.com/im/pictures/c7061104-c22b-46d8-b836-24d54ce47b91.jpg?im_w=720 https://a0.muscache.com/im/pictures/54c376d3-e3d6-45aa-be42-1138235f4f6a.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,11289, Turkey,1,2,4,0,1,0, 2 00 pm - 9 00 pm, 11 00 am
17,628273169113266405,AĞVA ÇINARHAN VİLLA GARDEN-Bahçe Jakuzili Bungalov,4.75,8,Ci̇hangi̇r,339801372.0,"İstanbul, Turkey","2 guests,1 bedroom,1 bed,1 bathroom","Courtyard view,Garden view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 2:00 pm - 8:00 pm,Check out: 12:00 pm,Not suitable for children and infants,No smoking,No pets,No parties or events",https://a0.muscache.com/im/pictures/f3a1eed4-f70c-493a-ae81-02debb24cfd3.jpg?im_w=720 https://a0.muscache.com/im/pictures/3672da85-f989-4fe8-b588-31a10d931126.jpg?im_w=720 https://a0.muscache.com/im/pictures/f446df19-3624-4588-a257-464ef3392dbe.jpg?im_w=720 https://a0.muscache.com/im/pictures/0144c6ab-02bc-4b4f-a384-0284ef268125.jpg?im_w=720 https://a0.muscache.com/im/pictures/2c3163b2-8612-48b6-9834-25da24593933.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,7526, Turkey,1,1,2,0,1,0, 2 00 pm - 8 00 pm, 12 00 pm
18,49982847,Purkinora Bungalow,4.76,17,Faruk,403086029.0,"Dikkaya, Rize, Turkey","2 guests,2 bedrooms,6 beds,1 private bathroom","Mountain view,Resort view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV with standard cable/satellite,Washing machine,Security cameras on property","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,Carbon monoxide alarm,Smoke alarm,Show more,Show more,","Check-in: After 11:00 am,Check out: 11:00 am,Self check-in with lockbox,No pets,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/c4930b91-ec74-4968-bff8-cbb308e584c4.jpg?im_w=720 https://a0.muscache.com/im/pictures/3b225e45-a110-4083-a796-3837289e931e.jpg?im_w=720 https://a0.muscache.com/im/pictures/949ceaac-6a55-4a91-9089-e52c64ea954d.jpg?im_w=720 https://a0.muscache.com/im/pictures/35b914ce-f4b9-4ab7-bbc5-66d5be57082b.jpg?im_w=720 https://a0.muscache.com/im/pictures/4d4e26f2-7d3d-42d5-930f-3bf27d17ab39.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/74890af4-1ba9-448e-aae5-3ea64d257754.jpg?im_w=720 https://a0.muscache.com/im/pictures/35b914ce-f4b9-4ab7-bbc5-66d5be57082b.jpg?im_w=720,5018, Turkey,1,6,2,0,2,0, After 11 00 am, 11 00 am
19,48684568,A Glass Teepee Tiny House by the River,4.84,61,Jun,43936498.0,"Tanay, Calabarzon, Philippines","3 guests,1 bed,1 private bathroom","Pets allowed,Private patio or balcony,Garden,Indoor fireplace,Fire pit,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Nearby lake, river, other body of water,󱠃,Heights without rails or protection,Show more,Show more,","Check-in: 4:00 pm - 6:00 pm,Check out: 3:00 pm,No smoking,No parties or events,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/f2cc574d-8892-4b98-bed8-2465d6850a90.jpg?im_w=720 https://a0.muscache.com/im/pictures/32c6229f-3b34-4a9e-9034-af61d883cedf.jpg?im_w=720 https://a0.muscache.com/im/pictures/cc94852e-f775-4dd1-83de-9f63bcf378f4.jpg?im_w=720 https://a0.muscache.com/im/pictures/46daf06f-0b4e-40f9-953e-6cb6efe7fa1c.jpg?im_w=720 https://a0.muscache.com/im/pictures/8e37d73f-a987-4e61-aa05-949406395ceb.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,2747, Philippines,1,1,3,0,0,0, 4 00 pm - 6 00 pm, 3 00 pm
20,45231237,Sioni Lake House,4.79,49,Nikoloz,349861144.0,"Sioni, Mtskheta-Mtianeti, Georgia","3 guests,1 bedroom,1 bed,1.5 bathrooms","Garden view,Lake view,Public or shared beach access,Kitchen,Free parking on premises,Bath,Private patio or balcony,Private garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No carbon monoxide alarm,󱠃,No smoke alarm,󱠃,Nearby lake, river, other body of water,Show more,Show more,","Check-in: 3:00 pm - 8:00 pm,Check out: 1:00 pm,No smoking,No pets,No parties or events,Show more,Show more,",https://a0.muscache.com/im/pictures/1a155971-1311-4298-adc5-73d79cc9e1cc.jpg?im_w=720 https://a0.muscache.com/im/pictures/288e0c88-0fbe-4b50-8e13-000c2c713d42.jpg?im_w=720 https://a0.muscache.com/im/pictures/6d30b3b0-ab85-409e-91a2-149df8b5651f.jpg?im_w=720 https://a0.muscache.com/im/pictures/05d1af1a-cb8c-435a-832a-0534628ffc98.jpg?im_w=720 https://a0.muscache.com/im/pictures/94e23c95-c63f-4468-93a6-339eb32b6bb2.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/2eb7ae9c-2c55-4db7-982c-51be2a41b8b7.jpg?im_w=720,6827, Georgia,1,1,3,0,1,0, 3 00 pm - 8 00 pm, 1 00 pm
21,50283577,Faith Bay Huts 1,4.97,38,Sofia,95436964.0,"Cabangan, Central Luzon, Philippines","2 guests,1 bedroom,1 bed,1 private bathroom","Public or shared beach access – Beachfront,Free residential garage on premises,Pets allowed,Air conditioning,Refrigerator,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,Security camera/recording device Show more,󱠃,Nearby lake, river, other body of water,󱠁,Carbon monoxide detector not required Show more,Smoke alarm,Show more,Show more,","Check-in: 2:00 pm - 7:00 pm,Check out: 11:00 am,Pets are allowed",https://a0.muscache.com/im/pictures/ea01925a-8301-4fc8-a560-2c8ddd87176e.jpg?im_w=720 https://a0.muscache.com/im/pictures/db5e24b9-095a-43a2-9dc5-4de2e289b52b.jpg?im_w=720 https://a0.muscache.com/im/pictures/63fcaa86-ba7e-49d4-93b2-0131bbed7476.jpg?im_w=720 https://a0.muscache.com/im/pictures/423f59ac-5677-4e33-af21-b96e72b1fe5f.jpg?im_w=720 https://a0.muscache.com/im/pictures/c340e44e-7c38-4f8d-9c40-b8922a13302c.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,5529, Philippines,1,1,2,0,1,0, 2 00 pm - 7 00 pm, 11 00 am
22,53809258,Sapanca Loft Bungalow,4.82,23,Rıdvan,415204875.0,"Sapanca, Sakarya, Turkey","6 guests,2 bedrooms,4 beds,1 bathroom","Garden view,Mountain view,Kitchen,Dedicated workspace,Free driveway parking on premises,Pets allowed,TV,Central air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: After 2:00 pm,Check out: 12:00 pm,Pets are allowed,󱤇,Smoking is allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/e1710a4b-4bd3-47c3-b088-9932d11e58f6.jpg?im_w=720 https://a0.muscache.com/im/pictures/ddf072c5-b61a-48d9-80a3-5f2aa6549011.jpg?im_w=720 https://a0.muscache.com/im/pictures/fddb3e60-57f2-4c5a-a3cb-24da22fa20e5.jpg?im_w=720 https://a0.muscache.com/im/pictures/e4c97fc6-ad01-4087-a9cc-71cb85b22501.jpg?im_w=720 https://a0.muscache.com/im/pictures/ce372d4d-c1d4-462c-a01a-83ffad59650f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg https://a0.muscache.com/im/pictures/b7c7d66b-ac94-4246-88f8-4d4423c6c003.jpg?im_w=720 https://a0.muscache.com/im/pictures/222875fa-1400-4408-90cf-8a971980f945.jpg?im_w=720 https://a0.muscache.com/im/pictures/4743eec0-9578-4782-a245-a2f43552647c.jpg?im_w=720,6924, Turkey,1,4,6,0,2,0, After 2 00 pm, 12 00 pm
23,52449114,Enthralling Escapes with snow view mountains #,5.0,4,Harish,424528379.0,"Manali, Himachal Pradesh, India","2 guests,1 bedroom,1 bed,1.5 bathrooms","Mountain view,Kitchen,Wifi,Pets allowed,HDTV,Bath,Private backyard – Fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,Show more,Show more,","Check-in: 12:00 pm - 2:00 pm,Check out: 10:00 am,No smoking,Pets are allowed,Show more,Show more,",https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/9962267e-663b-4694-9e87-ae160d69aafd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/0804e055-31aa-4933-a682-facdb60c7de1.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/7c8ff722-253b-4cda-ab6e-db0759cfcf4d.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/573f7fa3-cdda-4935-bfb2-e2d12ad7a956.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-52449114/original/4cc4809f-3de7-4fcd-ba6c-1bc5303b2482.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,3709, India,1,1,2,0,1,0, 12 00 pm - 2 00 pm, 10 00 am
24,53192531,New Chalets on Farm with Fireplace #6,4.93,15,Yaban Yasam,319748087.0,"Bolu, Turkey","6 guests,2 bedrooms,3 beds,1 bathroom","Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Free dryer – In building,Bath,Private patio or balcony,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Smoke alarm not reported Show more,Carbon monoxide alarm,Show more,Show more,",Check-in: After 3:00 pm,https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/1a776711-0415-4af4-a8ad-f72cfb74ce72.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/d023ec1a-6cce-44e0-bb84-25b86620f9cc.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/2291a13e-95af-494c-842b-9d9125b42918.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/fcf7d01e-6c8d-426e-be6c-6d237b1605fd.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53192531/original/6a210f68-92b8-4082-848b-beba1cf97525.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,12845, Turkey,1,3,6,0,2,0, After 3 00 pm,NA
25,53151582,Sapancaguldibibugalov,4.96,26,Muhammet,430242262.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,1 bed,1.5 bathrooms","Lake view,Mountain view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠃,No smoke alarm,󱠃,Pool/hot tub without a gate or lock,󱠃,Nearby lake, river, other body of water,󱠁,Carbon monoxide detector not required Show more,Show more,Show more,","Check-in: 2:00 pm - 2:00 am,Check out: 12:00 pm,Self check-in with lockbox,Pets are allowed,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/aee14b14-c20f-46d2-b917-dea98b4fb28c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/acd214cd-0a04-4bfd-8f1b-a4ad1b3e605c.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/e4ec03e4-6ba4-4757-bb6e-6cdd165b3da2.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/47236de5-df2e-4a39-aaf7-ec1d7b919bf9.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-53151582/original/37b0cc04-2997-498e-95cc-e582840cba19.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,8128, Turkey,1,1,4,0,1,0, 2 00 pm - 2 00 am, 12 00 pm
26,625932329535277910,sapanca Bungalife M,4.6,5,Kemal,457654417.0,"Memnuniye, Sakarya, Turkey","7 guests,3 bedrooms,4 beds,2 bathrooms","Kitchen,Free residential garage on premises,Private pool,Private hot tub,TV,Air conditioning,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",Not Available,Not Available,https://a0.muscache.com/im/pictures/944c4e82-c8d0-42eb-8548-03e5ee22ab01.jpg?im_w=720 https://a0.muscache.com/im/pictures/3b72902c-6304-46ef-8441-8872fd1e447b.jpg?im_w=720 https://a0.muscache.com/im/pictures/b114f5df-6dbb-4570-919c-69c389c4a2ab.jpg?im_w=720 https://a0.muscache.com/im/pictures/faac9dfd-0085-4992-8d33-d3dd04562441.jpg?im_w=720 https://a0.muscache.com/im/pictures/244ea140-6d74-4a6e-abde-225d0314a68f.jpg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15052, Turkey,2,4,7,0,3,0,NA,NA
27,629647204973611229,Bungalows with private pools in touch with nature,New,2,Emre,459745732.0,"Sapanca, Sakarya, Turkey","4 guests,1 bedroom,1 bed,1 bathroom","Lake view,Garden view,Kitchen,Wifi,Free residential garage on premises,Private pool,Private hot tub,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm","󹀁,Airbnb's COVID-19 safety practices apply,󱠆,Carbon monoxide alarm not reported Show more,󱠆,Smoke alarm not reported Show more,󱠃,Security camera/recording device Show more,Show more,Show more,","Check-in: 2:00 pm - 12:00 am,Check out: 12:00 pm,No pets,󱤇,Smoking is allowed",https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/6d829e07-3b91-4886-80cb-711bd3ce51fa.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/266c3f55-8db6-4e88-8461-708367a5cbeb.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/10f128a6-203d-4810-b0bb-b4ba3b7a155b.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/b16deda9-21a4-410a-ab61-ba9fe1207aa0.jpeg?im_w=720 https://a0.muscache.com/im/pictures/miso/Hosting-629647204973611229/original/74dded4b-e0d1-4fb4-a47a-aeb0a72ba994.jpeg?im_w=720 https://a0.muscache.com/im/pictures/54e427bb-9cb7-4a81-94cf-78f19156faad.jpg,15604, Turkey,1,1,4,0,1,0, 2 00 pm - 12 00 am, 12 00 pm
